scenario,region,class,subRegion,units,x,prod,land,productivity,subRegType,classPalette
SSP2_CI_AgWat,Global,Wheat,Pacific_Central_Coast,Agricultural Productivity (% Difference),2050,0.043199,0.0751945,0.574496805,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pacific_Central_Coast,Agricultural Productivity (% Difference),2100,0.02000228,0.0433611,0.461295493,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pacific_Northwest_Basin,Agricultural Productivity (% Difference),2015,10.54098998,18.65033722,0.565190315,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pacific_Northwest_Basin,Agricultural Productivity (% Difference),2030,13.79656787,20.16806873,0.684079772,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pacific_Northwest_Basin,Agricultural Productivity (% Difference),2050,16.88600192,20.98926631,0.804506535,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pacific_Northwest_Basin,Agricultural Productivity (% Difference),2100,21.8182871,21.68454793,1.006167487,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pampas_Region,Agricultural Productivity (% Difference),2015,2.78093075,7.95497431,0.349583876,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pampas_Region,Agricultural Productivity (% Difference),2030,2.79637302,7.11581154,0.392980197,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pampas_Region,Agricultural Productivity (% Difference),2050,3.07929522,6.56178322,0.469277194,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pampas_Region,Agricultural Productivity (% Difference),2100,2.66575294,5.18376714,0.514250133,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Papaloapan,Agricultural Productivity (% Difference),2015,0.00513295,0.0293279,0.17501935,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Papaloapan,Agricultural Productivity (% Difference),2030,0.00409638,0.0224519,0.182451374,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Papaloapan,Agricultural Productivity (% Difference),2050,0.00469426,0.0230009,0.204090275,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Papaloapan,Agricultural Productivity (% Difference),2100,0.00350674,0.01821639,0.192504662,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peninsula_Malaysia,Agricultural Productivity (% Difference),2015,0.0067284,0.04450553,0.151181213,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peninsula_Malaysia,Agricultural Productivity (% Difference),2030,0.00831909,0.04612442,0.180361943,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peninsula_Malaysia,Agricultural Productivity (% Difference),2050,0.01540973,0.06004819,0.256622723,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peninsula_Malaysia,Agricultural Productivity (% Difference),2100,0.01406257,0.05161851,0.272432699,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pennar,Agricultural Productivity (% Difference),2015,0.0006946,0.00915148,0.075900292,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pennar,Agricultural Productivity (% Difference),2030,0.000696,0.00806271,0.086323333,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pennar,Agricultural Productivity (% Difference),2050,0.0005497,0.0061159,0.089880475,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Pennar,Agricultural Productivity (% Difference),2100,0.0003021,0.00360222,0.08386495,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Persian_Gulf_Coast,Agricultural Productivity (% Difference),2015,0.936245,3.182794,0.294158214,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Persian_Gulf_Coast,Agricultural Productivity (% Difference),2030,0.768367,2.674205,0.287325392,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Persian_Gulf_Coast,Agricultural Productivity (% Difference),2050,1.515924,3.902343,0.388465084,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Persian_Gulf_Coast,Agricultural Productivity (% Difference),2100,1.137916,2.923985,0.389166155,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peru_Pacific_Coast,Agricultural Productivity (% Difference),2015,0.1149683,0.62208279,0.184811896,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peru_Pacific_Coast,Agricultural Productivity (% Difference),2030,0.162604,0.71314503,0.228009722,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peru_Pacific_Coast,Agricultural Productivity (% Difference),2050,0.2239556,0.81376396,0.275209534,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Peru_Pacific_Coast,Agricultural Productivity (% Difference),2100,0.316588,0.92832077,0.341032982,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2015,0.0012206,0.0013611,0.896774668,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2030,0.00137929,0.0013649,1.010542897,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2050,0.00135468,0.0013237,1.023404095,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,0.00171707,0.0015798,1.086890746,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Po,Agricultural Productivity (% Difference),2015,1.49638972,2.287089,0.654276996,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Po,Agricultural Productivity (% Difference),2030,1.28873098,1.82598441,0.705773266,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Po,Agricultural Productivity (% Difference),2050,1.42200997,1.72403441,0.824815306,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Po,Agricultural Productivity (% Difference),2100,1.53672753,1.59700646,0.962255049,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Poland_Coast,Agricultural Productivity (% Difference),2015,1.477223585,2.971917875,0.497060702,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Poland_Coast,Agricultural Productivity (% Difference),2030,1.306056369,2.454810951,0.532039491,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Poland_Coast,Agricultural Productivity (% Difference),2050,1.134520045,2.103904326,0.539245074,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Poland_Coast,Agricultural Productivity (% Difference),2100,1.136199871,1.832236197,0.620116485,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Red_Sea_East_Coast,Agricultural Productivity (% Difference),2015,0.2107804,0.992893,0.212289139,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Red_Sea_East_Coast,Agricultural Productivity (% Difference),2030,0.2019237,0.89111,0.226597951,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Red_Sea_East_Coast,Agricultural Productivity (% Difference),2050,0.3033481,1.045363,0.290184462,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Red_Sea_East_Coast,Agricultural Productivity (% Difference),2100,0.2110626,0.726313,0.290594551,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhine,Agricultural Productivity (% Difference),2015,8.49907181,10.7026619,0.794108222,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhine,Agricultural Productivity (% Difference),2030,6.4358265,7.92063966,0.812538731,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhine,Agricultural Productivity (% Difference),2050,8.03746218,7.87599089,1.020501711,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhine,Agricultural Productivity (% Difference),2100,6.78325461,6.26409748,1.082878201,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhone,Agricultural Productivity (% Difference),2015,2.01797507,3.321216,0.607601273,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhone,Agricultural Productivity (% Difference),2030,1.77413699,2.67358506,0.663579782,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhone,Agricultural Productivity (% Difference),2050,2.37781549,2.78041142,0.855202749,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rhone,Agricultural Productivity (% Difference),2100,2.13097457,2.32124219,0.918031983,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rift_Valley,Agricultural Productivity (% Difference),2015,1.3019434,7.278396,0.178877791,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rift_Valley,Agricultural Productivity (% Difference),2030,1.1170422,5.5545801,0.201102906,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rift_Valley,Agricultural Productivity (% Difference),2050,0.8787818,3.81754667,0.230195431,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rift_Valley,Agricultural Productivity (% Difference),2100,0.5269036,1.86819477,0.282038901,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Balsas,Agricultural Productivity (% Difference),2015,0.1787582,0.555027,0.322071179,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Balsas,Agricultural Productivity (% Difference),2030,0.164659,0.476406,0.345627469,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Balsas,Agricultural Productivity (% Difference),2050,0.204006,0.513147,0.397558594,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Balsas,Agricultural Productivity (% Difference),2100,0.1642235,0.421629,0.389497639,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Grande_River_Basin,Agricultural Productivity (% Difference),2015,0.2358576,0.5894444,0.40013545,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Grande_River_Basin,Agricultural Productivity (% Difference),2030,0.2559635,0.5648516,0.453151766,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Grande_River_Basin,Agricultural Productivity (% Difference),2050,0.3385897,0.6459915,0.524139559,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Grande_River_Basin,Agricultural Productivity (% Difference),2100,0.3421042,0.6083463,0.562351082,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Lerma,Agricultural Productivity (% Difference),2015,0.580453,1.04114,0.55751676,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Lerma,Agricultural Productivity (% Difference),2030,0.489419,0.811002,0.603474467,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Lerma,Agricultural Productivity (% Difference),2050,0.634627,0.890902,0.712342098,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Lerma,Agricultural Productivity (% Difference),2100,0.724516,0.923098,0.784874412,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Verde,Agricultural Productivity (% Difference),2015,0.0831736,0.295228,0.281726665,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Verde,Agricultural Productivity (% Difference),2030,0.0640316,0.22431,0.2854603,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Verde,Agricultural Productivity (% Difference),2050,0.0836945,0.250544,0.334051105,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Rio_Verde,Agricultural Productivity (% Difference),2100,0.0782186,0.224342,0.348657853,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_Barents_Sea_Coast,Agricultural Productivity (% Difference),2015,0.00584995,0.03580074,0.163403047,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_Barents_Sea_Coast,Agricultural Productivity (% Difference),2030,0.00614478,0.03453899,0.177908503,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_Barents_Sea_Coast,Agricultural Productivity (% Difference),2050,0.0077594,0.03840045,0.20206534,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_Barents_Sea_Coast,Agricultural Productivity (% Difference),2100,0.00751688,0.03504024,0.214521362,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_South_East_Coast,Agricultural Productivity (% Difference),2015,0.035489263,0.15279256,0.232270884,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_South_East_Coast,Agricultural Productivity (% Difference),2030,0.03736399,0.141953886,0.263212167,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_South_East_Coast,Agricultural Productivity (% Difference),2050,0.051075844,0.162953516,0.313438122,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.04805064,0.144986476,0.331414635,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sabarmati,Agricultural Productivity (% Difference),2015,24.67700424,41.264577,0.598019077,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sabarmati,Agricultural Productivity (% Difference),2030,27.187626,35.493061,0.765998345,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sabarmati,Agricultural Productivity (% Difference),2050,22.0385586,24.801482,0.888598456,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sabarmati,Agricultural Productivity (% Difference),2100,8.351902194,12.87708162,0.64858657,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salinas_Grandes,Agricultural Productivity (% Difference),2015,0.02045922,0.05438277,0.376207758,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salinas_Grandes,Agricultural Productivity (% Difference),2030,0.02789716,0.06274209,0.444632303,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salinas_Grandes,Agricultural Productivity (% Difference),2050,0.0400801,0.0781403,0.512924829,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salinas_Grandes,Agricultural Productivity (% Difference),2100,0.04033748,0.0731009,0.551805518,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salween,Agricultural Productivity (% Difference),2015,0.15939392,0.47248734,0.337350668,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salween,Agricultural Productivity (% Difference),2030,0.24458021,0.57554435,0.424954584,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salween,Agricultural Productivity (% Difference),2050,0.32179079,0.6733674,0.477882936,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Salween,Agricultural Productivity (% Difference),2100,0.28337185,0.5823417,0.486607519,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sao_Francisco,Agricultural Productivity (% Difference),2015,0.05654621,0.09863556,0.573284219,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sao_Francisco,Agricultural Productivity (% Difference),2030,0.05507328,0.08944357,0.615732131,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sao_Francisco,Agricultural Productivity (% Difference),2050,0.07262877,0.10150432,0.71552393,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sao_Francisco,Agricultural Productivity (% Difference),2100,0.01924383,0.0423654,0.454234588,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Saskatchewan_Nelson,Agricultural Productivity (% Difference),2015,34.99553403,113.7393502,0.307681853,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Saskatchewan_Nelson,Agricultural Productivity (% Difference),2030,53.01764377,130.3450976,0.406748276,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Saskatchewan_Nelson,Agricultural Productivity (% Difference),2050,62.45334797,133.1359934,0.469094393,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Saskatchewan_Nelson,Agricultural Productivity (% Difference),2100,74.27223131,127.7493045,0.581390494,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scandinavia_North_Coast,Agricultural Productivity (% Difference),2015,0.217357576,0.478844491,0.453921012,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scandinavia_North_Coast,Agricultural Productivity (% Difference),2030,0.287534631,0.497725219,0.577697533,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scandinavia_North_Coast,Agricultural Productivity (% Difference),2050,0.343921668,0.493807541,0.696469048,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scandinavia_North_Coast,Agricultural Productivity (% Difference),2100,0.317585775,0.422677933,0.751365875,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scheldt,Agricultural Productivity (% Difference),2015,1.92513133,2.3549375,0.817487228,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scheldt,Agricultural Productivity (% Difference),2030,1.66238738,1.88976098,0.879681292,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scheldt,Agricultural Productivity (% Difference),2050,1.68784558,1.68887916,0.999388008,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scheldt,Agricultural Productivity (% Difference),2100,1.71490922,1.48282142,1.156517701,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scotland,Agricultural Productivity (% Difference),2015,1.1451994,1.2616336,0.907711557,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scotland,Agricultural Productivity (% Difference),2030,1.054095,1.0236233,1.02976847,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scotland,Agricultural Productivity (% Difference),2050,0.8762609,0.7886863,1.111038571,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Scotland,Agricultural Productivity (% Difference),2100,0.8818853,0.692076,1.274260775,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Seine,Agricultural Productivity (% Difference),2015,12.4692765,10.6085645,1.175397152,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Seine,Agricultural Productivity (% Difference),2030,10.7449529,8.5999795,1.249416106,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Seine,Agricultural Productivity (% Difference),2050,10.6617612,7.6080039,1.401387452,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Seine,Agricultural Productivity (% Difference),2100,11.0456962,6.833226,1.616468737,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Senegal,Agricultural Productivity (% Difference),2015,0.00044735,0.00413732,0.10812555,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Senegal,Agricultural Productivity (% Difference),2030,0.00021652,0.00224904,0.096272187,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Senegal,Agricultural Productivity (% Difference),2050,6.97E-05,0.00090206,0.077287542,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Senegal,Agricultural Productivity (% Difference),2100,5.95E-06,0.000170942,0.034832282,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Shebelli_Juba,Agricultural Productivity (% Difference),2015,0.84329439,3.0396843,0.277428281,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Shebelli_Juba,Agricultural Productivity (% Difference),2030,0.8001711,2.527209,0.316622448,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Shebelli_Juba,Agricultural Productivity (% Difference),2050,0.557737,1.57333737,0.354492946,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Shebelli_Juba,Agricultural Productivity (% Difference),2100,0.1489958,0.41006,0.363351217,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Siberia_West_Coast,Agricultural Productivity (% Difference),2015,0.0001191,0.000892,0.133520179,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Siberia_West_Coast,Agricultural Productivity (% Difference),2030,0.0001187,0.000829,0.14318456,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Siberia_West_Coast,Agricultural Productivity (% Difference),2050,0.0001303,0.000839,0.155303933,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Siberia_West_Coast,Agricultural Productivity (% Difference),2100,0.0001246,0.000756,0.164814815,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sinai_Peninsula,Agricultural Productivity (% Difference),2015,0.0009826,0.004375363,0.224575652,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sinai_Peninsula,Agricultural Productivity (% Difference),2030,0.0014707,0.005436603,0.270518189,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sinai_Peninsula,Agricultural Productivity (% Difference),2050,0.002171014,0.006439873,0.337120623,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sinai_Peninsula,Agricultural Productivity (% Difference),2100,0.002038403,0.005703025,0.357424875,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sittaung,Agricultural Productivity (% Difference),2015,0.0280028,0.0897169,0.312124026,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sittaung,Agricultural Productivity (% Difference),2030,0.02606042,0.0749314,0.347790379,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sittaung,Agricultural Productivity (% Difference),2050,0.0450129,0.095567,0.471008821,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Sittaung,Agricultural Productivity (% Difference),2100,0.0146311,0.04418912,0.331101864,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_South_Coast,Agricultural Productivity (% Difference),2015,0.22467424,0.6536241,0.343736163,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_South_Coast,Agricultural Productivity (% Difference),2030,0.212237019,0.5729527,0.370426772,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_South_Coast,Agricultural Productivity (% Difference),2050,0.187960293,0.4988391,0.37679543,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_South_Coast,Agricultural Productivity (% Difference),2100,0.170740727,0.4354388,0.392111881,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_West_Coast,Agricultural Productivity (% Difference),2015,0.798326,2.217051,0.360084635,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_West_Coast,Agricultural Productivity (% Difference),2030,0.79176,2.042351,0.387670875,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_West_Coast,Agricultural Productivity (% Difference),2050,0.795446,1.969834,0.403813722,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Africa_West_Coast,Agricultural Productivity (% Difference),2100,0.753932,1.753878,0.429865703,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_America_Colorado,Agricultural Productivity (% Difference),2015,0.086840843,0.23672216,0.366847122,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_America_Colorado,Agricultural Productivity (% Difference),2030,0.127008385,0.291122103,0.436271872,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_America_Colorado,Agricultural Productivity (% Difference),2050,0.202352056,0.391925072,0.516302912,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_America_Colorado,Agricultural Productivity (% Difference),2100,0.30196798,0.478492251,0.631082278,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Argentina_South_Atlantic_Coast,Agricultural Productivity (% Difference),2015,0.05779526,0.0537319,1.075622861,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Argentina_South_Atlantic_Coast,Agricultural Productivity (% Difference),2030,0.0517152,0.0500863,1.032521867,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Argentina_South_Atlantic_Coast,Agricultural Productivity (% Difference),2050,0.121437,0.0889741,1.364857863,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Argentina_South_Atlantic_Coast,Agricultural Productivity (% Difference),2100,0.1217798,0.0855023,1.424286832,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Atlantic_Gulf_Basin,Agricultural Productivity (% Difference),2015,1.6691244,4.1975701,0.397640625,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Atlantic_Gulf_Basin,Agricultural Productivity (% Difference),2030,2.3168833,4.6217974,0.501294864,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Atlantic_Gulf_Basin,Agricultural Productivity (% Difference),2050,2.3429989,4.256307,0.550476951,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Atlantic_Gulf_Basin,Agricultural Productivity (% Difference),2100,1.5294539,2.9794542,0.513333583,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Chile_Pacific_Coast,Agricultural Productivity (% Difference),2015,2.516949796,3.98967003,0.630866657,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Chile_Pacific_Coast,Agricultural Productivity (% Difference),2030,3.448322081,4.39824847,0.784021663,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Chile_Pacific_Coast,Agricultural Productivity (% Difference),2050,4.00343453,4.49710963,0.890223913,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_Chile_Pacific_Coast,Agricultural Productivity (% Difference),2100,4.41835037,4.28023574,1.032267996,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_China_Sea_Coast,Agricultural Productivity (% Difference),2015,0.00687251,0.01068693,0.643076169,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_China_Sea_Coast,Agricultural Productivity (% Difference),2030,0.00631736,0.00913224,0.691764562,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_China_Sea_Coast,Agricultural Productivity (% Difference),2050,0.00520464,0.00741822,0.701602271,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.00315675,0.00512644,0.615778201,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Southern_Central_America,Agricultural Productivity (% Difference),2015,0.00491678,0.0384156,0.12798915,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Southern_Central_America,Agricultural Productivity (% Difference),2030,0.00619242,0.0393453,0.157386524,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Southern_Central_America,Agricultural Productivity (% Difference),2050,0.00436196,0.0282374,0.154474562,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Southern_Central_America,Agricultural Productivity (% Difference),2100,0.00396138,0.0241439,0.164073741,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_Portugal_Atlantic_Coast,Agricultural Productivity (% Difference),2015,0.21585656,0.9837705,0.219417598,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_Portugal_Atlantic_Coast,Agricultural Productivity (% Difference),2030,0.20536671,0.8685376,0.236451145,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_Portugal_Atlantic_Coast,Agricultural Productivity (% Difference),2050,0.24652544,0.8966477,0.274941251,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_Portugal_Atlantic_Coast,Agricultural Productivity (% Difference),2100,0.22800184,0.7810744,0.291907967,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_South_and_East_Coast,Agricultural Productivity (% Difference),2015,0.6613833,2.8964993,0.228338843,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_South_and_East_Coast,Agricultural Productivity (% Difference),2030,0.5152928,2.3434357,0.219887749,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_South_and_East_Coast,Agricultural Productivity (% Difference),2050,0.4952241,2.1957321,0.2255394,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,Spain_South_and_East_Coast,Agricultural Productivity (% Difference),2100,0.492814,1.9902953,0.247608483,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,St_Lawrence,Agricultural Productivity (% Difference),2015,0.01995596,0.05138872,0.388333471,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,St_Lawrence,Agricultural Productivity (% Difference),2030,0.0295878,0.0597389,0.495285317,subBasin,pal_green
SSP2_CI_AgWat,Global,Wheat,St_Lawrence,Agricultural Productivity (% Difference),2050,0.0336476,0.05974356,0.563200452,subBasin,pal_green
